user_id,zone,latitude,longitude
4832,Midtown,40.758230340951556,-73.99358592488099
4833,Midtown,40.76000984344391,-73.98633976467296
4834,Queens,40.727896548995346,-73.80084716408597
4835,Uptown,40.7869060827509,-73.97539829595497
4836,Downtown,40.70948764950694,-74.00302153574711
4837,Downtown,40.71402769192387,-74.00335016769388
4838,Queens,40.73321103707219,-73.79570980031853
4839,Queens,40.7298604973907,-73.79329995724117
4840,Brooklyn,40.67555328151813,-73.94690344611102
4841,Downtown,40.711404788162184,-73.993866693741
4842,Downtown,40.71787828031274,-74.00449581261444
4843,Downtown,40.70734077691536,-74.00895161052004
4844,Brooklyn,40.67347842432996,-73.93982316687033
4845,Brooklyn,40.68120794379906,-73.93799906951152
4846,Queens,40.72600428202729,-73.7987710945619
4847,Downtown,40.70553470901825,-74.01309280116526
4848,Downtown,40.71955409333521,-74.01210226942395
4849,Queens,40.7227019985606,-73.79824978028554
4850,Queens,40.727202849933406,-73.79517134330733
4851,Brooklyn,40.67510239678156,-73.95234565038639
4852,Downtown,40.7113115825723,-74.00809123455667
4853,Downtown,40.70837690271174,-74.00703968718675
4854,Downtown,40.71637139618847,-74.00437570040476
4855,Brooklyn,40.67875411762153,-73.94114108862294
4856,Queens,40.73311826797605,-73.79289228258503
4857,Brooklyn,40.67515415894229,-73.93523913355251
4858,Midtown,40.76556510884974,-73.97852938310649
4859,Brooklyn,40.66867675607248,-73.94309018981009
4860,Downtown,40.70487432546039,-74.0108524381979
4861,Queens,40.73696542423858,-73.79827748724131
4862,Queens,40.730570208337234,-73.80204332765558
4863,Brooklyn,40.67990693041528,-73.94343327597409
4864,Queens,40.73035637653659,-73.79324318915961
4865,Uptown,40.78595603635075,-73.96673543597727
4866,Uptown,40.784598838602165,-73.96986340852555
4867,Midtown,40.750070477541875,-73.97873005604073
4868,Queens,40.73229095452537,-73.7895275048571
4869,Brooklyn,40.68150339105769,-73.94934048014527
4870,Downtown,40.7199421557337,-74.00859031663508
4871,Queens,40.73702120538451,-73.7949551923064
4872,Downtown,40.71445238039822,-74.00953037340142
4873,Uptown,40.77696225491184,-73.97241661653973
4874,Downtown,40.72166261465601,-74.00449370710383
4875,Brooklyn,40.673109250324984,-73.94481538161989
4876,Uptown,40.784789820968356,-73.97119845342415
4877,Uptown,40.781816330367896,-73.9759131942696
4878,Brooklyn,40.67604687324907,-73.94166778947978
4879,Brooklyn,40.682021500607654,-73.94203369153885
4880,Midtown,40.75612229799634,-73.98781250180737
4881,Queens,40.73076620745634,-73.80136613705277
4882,Uptown,40.77902156854918,-73.96504877633859
4883,Downtown,40.71192962517313,-73.99725912308826
4884,Downtown,40.708952325100796,-74.00482645193344
4885,Midtown,40.753904642060114,-73.98580842469464
4886,Brooklyn,40.67760618887566,-73.93896860993641
4887,Uptown,40.79232152086602,-73.96884824981643
4888,Midtown,40.753603057427654,-73.98505353558356
4889,Uptown,40.77247200837734,-73.96635962737442
4890,Queens,40.73517545768661,-73.79894816583884
4891,Uptown,40.78534629687013,-73.9746540252496
4892,Downtown,40.712144947827234,-74.00418184121618
4893,Downtown,40.710613923165695,-74.00542879293536
4894,Uptown,40.778365371719715,-73.96801360488759
4895,Uptown,40.79279024048543,-73.96523334539351
4896,Queens,40.7284592244433,-73.80266224549946
4897,Uptown,40.77441124428259,-73.9710052411053
4898,Brooklyn,40.67983870016642,-73.93469459794281
4899,Uptown,40.78913085851017,-73.97418276845143
4900,Midtown,40.75568217334177,-73.98757373875154
4901,Brooklyn,40.67369203263902,-73.95540493661376
4902,Brooklyn,40.673244628569876,-73.94369125800692
4903,Brooklyn,40.6736134053614,-73.94129695759489
4904,Downtown,40.72040828998524,-74.00310722888369
4905,Brooklyn,40.67784167972381,-73.94938525626691
4906,Midtown,40.74650637792661,-73.98404356839686
4907,Brooklyn,40.68012066962922,-73.94309226934301
4908,Brooklyn,40.67890518392787,-73.94393946161085
4909,Brooklyn,40.67595552266558,-73.94967402250023
4910,Queens,40.723097966219555,-73.7945134623746
4911,Uptown,40.777780525501136,-73.97527282373784
4912,Downtown,40.71823316907733,-74.0153595374727
4913,Brooklyn,40.67943756427902,-73.94079346769344
4914,Brooklyn,40.6805932183233,-73.94349982068462
4915,Downtown,40.714023794047904,-74.00304052370011
4916,Downtown,40.714438443524564,-74.00867227311818
4917,Midtown,40.752558026682856,-73.98086729009218
4918,Queens,40.7271708532276,-73.7897893591584
4919,Uptown,40.78892455902712,-73.96243005546121
4920,Queens,40.7352729508391,-73.79083072410029
4921,Queens,40.722089540061205,-73.79297605176333
4922,Uptown,40.78205870583446,-73.97809941890237
4923,Brooklyn,40.682396426794966,-73.94473262614619
4924,Midtown,40.76431039866108,-73.99111330719518
4925,Downtown,40.721709797906655,-74.01009437934867
4926,Midtown,40.75092121092527,-73.97422470837333
4927,Uptown,40.78947523059102,-73.97631516755625
4928,Downtown,40.71309318151054,-74.01771296302212
4929,Midtown,40.760122083194375,-73.97993416902787
4930,Downtown,40.71674139340411,-74.00936533534177
4931,Brooklyn,40.67188017978717,-73.94035996252789
4932,Queens,40.73094986978314,-73.8007506501418
4933,Queens,40.733228482955845,-73.79702956866372
4934,Midtown,40.75479922372486,-73.9780205926119
4935,Uptown,40.781868417863464,-73.97781010117488
4936,Queens,40.72034168044114,-73.79574632990922
4937,Uptown,40.78651808758275,-73.96974347808585
4938,Midtown,40.75594374183907,-73.98759617548856
4939,Midtown,40.75028908042645,-73.9827901489607
4940,Brooklyn,40.67657080001562,-73.94412176152898
4941,Uptown,40.78387251624564,-73.96852728597537
4942,Queens,40.72540682105474,-73.7856890238102
4943,Queens,40.72821338563755,-73.78152394518504
4944,Downtown,40.704050336763984,-74.00368335442295
4945,Brooklyn,40.68494710848426,-73.9447519709902
4946,Midtown,40.75497954642483,-73.98179540588535
4947,Uptown,40.77760323246755,-73.97236121122445
4948,Midtown,40.74260145575806,-73.99193691220611
4949,Midtown,40.76004567470517,-73.98423295236604
4950,Midtown,40.757690457763616,-73.97858941470724
4951,Downtown,40.71385342856735,-74.01332373565137
4952,Brooklyn,40.68251824000632,-73.94912294941682
4953,Downtown,40.71710449198149,-74.00890975922178
4954,Midtown,40.75587219035027,-73.98213828071627
4955,Downtown,40.711528928913715,-73.99411500366492
4956,Downtown,40.71071429200693,-74.01004658080134
4957,Midtown,40.757004710119524,-73.98354392417905
4958,Queens,40.7351851568744,-73.79487110667371
4959,Queens,40.72768548414342,-73.79640622950079
4960,Midtown,40.762282387029586,-73.98423851356708
4961,Uptown,40.78496576236726,-73.97352368621841
4962,Queens,40.730103454842585,-73.78118511223462
4963,Midtown,40.76692554733662,-73.98025162397788
4964,Queens,40.736463391081095,-73.79718072068624
4965,Downtown,40.72119304622194,-74.00008209036578
4966,Midtown,40.75091193170817,-73.98271653971042
4967,Midtown,40.76586091251078,-73.98371026287262
4968,Downtown,40.712388916029404,-74.0069100775853
4969,Queens,40.72706254410124,-73.7961501683445
4970,Queens,40.717403757932935,-73.80099985340628
4971,Midtown,40.756531454122765,-73.99236830973068
4972,Queens,40.72278323020949,-73.79304630097052
4973,Brooklyn,40.68024126914273,-73.94516041132047
4974,Queens,40.72239217433381,-73.79051284125144
4975,Queens,40.737188499188974,-73.79934951106443
4976,Uptown,40.78585786981438,-73.97668971772733
4977,Downtown,40.724199357878746,-74.0021191048532
4978,Queens,40.72308487984254,-73.79637669221245
4979,Brooklyn,40.68594589622354,-73.93992133097323
4980,Queens,40.719186437914836,-73.7947326930983
4981,Queens,40.729240377382375,-73.78551238554066
4982,Downtown,40.70964188440029,-74.00222129381254
4983,Uptown,40.78086021732375,-73.96915126121712
4984,Downtown,40.71021751791046,-74.0020003682303
4985,Downtown,40.70822641907324,-74.00736448967932
4986,Queens,40.72190155846675,-73.80311457177498
4987,Queens,40.725987865965344,-73.79309535957294
4988,Queens,40.728780141986434,-73.78519205389269
4989,Queens,40.73401847178313,-73.8063522116962
4990,Brooklyn,40.6796767519831,-73.94185427520651
4991,Uptown,40.788932701006466,-73.97887594786806
4992,Queens,40.720809115640215,-73.79501652277166
4993,Uptown,40.78093515297145,-73.97080270297224
4994,Brooklyn,40.68175502459568,-73.94046573147351
4995,Midtown,40.756615953778955,-73.98294918527054
4996,Brooklyn,40.6738941244267,-73.93733240672559
4997,Queens,40.73287034446083,-73.78906799817776
4998,Brooklyn,40.67554363409023,-73.94518337057043
4999,Uptown,40.779213182193025,-73.96572803559134
5000,Downtown,40.715234738802486,-74.00756390392952
5001,Downtown,40.71283084682667,-74.00842428783984
5002,Brooklyn,40.67558543832485,-73.95022191672203
5003,Brooklyn,40.67541565737376,-73.93764018034213
5004,Brooklyn,40.67285101600096,-73.9457001260634
5005,Queens,40.726221258769705,-73.80700752115592
5006,Uptown,40.78860004717743,-73.96848966985186
5007,Queens,40.72942275231494,-73.79707008409723
5008,Brooklyn,40.68299297040388,-73.94569306956552
5009,Midtown,40.757480342688375,-73.98517008253437
5010,Queens,40.725138768965145,-73.79658276229675
5011,Downtown,40.70455429362608,-73.99236116053568
5012,Uptown,40.77846572817648,-73.96288647140143
5013,Queens,40.724843820944514,-73.79140413957032
5014,Brooklyn,40.67445708564854,-73.94299337569818
5015,Queens,40.7331050996343,-73.78925619388015
5016,Downtown,40.71765294233425,-74.00478169998968
5017,Uptown,40.79415939820138,-73.96712066810245
5018,Brooklyn,40.674381394144035,-73.94140889050777
5019,Brooklyn,40.68618724153032,-73.94355827520766
5020,Queens,40.73615633602832,-73.79019843784505
5021,Uptown,40.7819386812098,-73.97330087252381
5022,Brooklyn,40.680567776984695,-73.94390773347759
5023,Uptown,40.7893036662457,-73.97609718671471
5024,Queens,40.72790537688669,-73.79921986115738
5025,Downtown,40.712118041113925,-74.01864575352842
5026,Midtown,40.75176331289441,-73.98171716139669
5027,Downtown,40.70099980740669,-74.00234240040652
5028,Brooklyn,40.67855235808244,-73.93877290192819
5029,Midtown,40.751350653362735,-73.98951213281617
5030,Midtown,40.749523256881915,-73.98180045538595
5031,Queens,40.730310958250726,-73.79490355437171
5032,Midtown,40.74764343879589,-73.98031209195089
5033,Downtown,40.716830399456406,-74.0092571020945
5034,Downtown,40.71521799657631,-74.00768147407214
5035,Midtown,40.75289903394151,-73.99176749930554
5036,Queens,40.72788344873578,-73.79848460072527
5037,Uptown,40.777148894529226,-73.97118450885863
5038,Queens,40.731951693016825,-73.79402937111952
5039,Midtown,40.75583682120526,-73.9924294141721
5040,Midtown,40.756209249772944,-73.98655725399236
5041,Downtown,40.715309451898364,-74.00519842215878
5042,Midtown,40.75168792293054,-73.97695978294536
5043,Uptown,40.77550470862539,-73.97542506313877
5044,Queens,40.732986591874564,-73.79244967991626
5045,Midtown,40.75834359206806,-73.98680782550696
5046,Brooklyn,40.675523205983644,-73.94642888206444
5047,Brooklyn,40.68024555099565,-73.94858785618344
5048,Midtown,40.761189867193586,-73.98922169969963
5049,Queens,40.73389350401542,-73.79727396478964
5050,Uptown,40.78027720581784,-73.96595994435323
5051,Downtown,40.70535619477283,-74.00977484942617
5052,Queens,40.72161392430202,-73.79945368618058
5053,Queens,40.72664136993522,-73.79385436111264
5054,Downtown,40.72011158566644,-74.00597393326514
5055,Queens,40.72455777293929,-73.79524122090803
5056,Queens,40.72521836073496,-73.79363006163882
5057,Queens,40.72511544450941,-73.79994788837777
5058,Midtown,40.75224134601856,-73.98849451104208
5059,Brooklyn,40.67814386577956,-73.93926874710357
5060,Uptown,40.77669974912724,-73.97192965250572
5061,Brooklyn,40.68362179978163,-73.94121779352244
5062,Brooklyn,40.67747589460995,-73.93807979201024
5063,Brooklyn,40.69059567287362,-73.93997128466778
5064,Uptown,40.77723214500725,-73.97804893924275
5065,Brooklyn,40.68614933085912,-73.9447824940111
5066,Uptown,40.79005672698993,-73.96599584260076
5067,Downtown,40.71074157995577,-74.00338627217477
5068,Downtown,40.71082469693244,-74.00508029378305
5069,Queens,40.72359351091935,-73.80309775075007
5070,Queens,40.723650892873806,-73.7979825951098
5071,Uptown,40.78309697025112,-73.97085336385476
5072,Downtown,40.71290347992123,-74.01312949509371
5073,Brooklyn,40.67018822366529,-73.94023182148536
5074,Downtown,40.72426752661663,-74.00658802859178
5075,Midtown,40.753602415714184,-73.9938982572376
5076,Midtown,40.755228061386084,-73.98683305538759
5077,Downtown,40.70966881283294,-74.00743162977616
5078,Queens,40.726864952304545,-73.79554936852037
5079,Uptown,40.78131060944378,-73.96410189415633
5080,Midtown,40.754885347870875,-73.98110769818993
5081,Uptown,40.783027050447856,-73.97802728138981
5082,Downtown,40.71682433174271,-74.01344754150786
5083,Uptown,40.784236099685494,-73.97253408250454
5084,Uptown,40.786621415102,-73.97056894860887
5085,Midtown,40.75485094589097,-73.97903807755428
5086,Queens,40.72935626277553,-73.78625053342793
5087,Midtown,40.75369347158658,-73.97507888741265
5088,Downtown,40.71781555867169,-74.00821175017336
5089,Uptown,40.78471311214758,-73.96652724325924
5090,Queens,40.72740962572744,-73.79277185650538
5091,Midtown,40.753960449327245,-73.98945393266011
5092,Downtown,40.71225380329377,-74.01543947414405
5093,Queens,40.72835221961839,-73.794179459202
5094,Uptown,40.782818194493906,-73.97867584501805
5095,Downtown,40.710005791723944,-74.01025729726203
5096,Brooklyn,40.682024502776336,-73.94762416394943
5097,Midtown,40.75904037996274,-73.9829062433379
5098,Queens,40.737119284189504,-73.78849689397799
5099,Midtown,40.751881851446775,-73.98393628270846
5100,Uptown,40.78643219362576,-73.973894412567
5101,Uptown,40.773554313418586,-73.98154233464999
5102,Midtown,40.75904521532511,-73.98170813225167
5103,Uptown,40.77581708942496,-73.97105719243555
5104,Downtown,40.70787834448214,-74.0087484345688
5105,Brooklyn,40.67986112664508,-73.9383695411773
5106,Brooklyn,40.675092504822885,-73.9501540197167
5107,Queens,40.72440823244999,-73.79832440627096
5108,Midtown,40.75247591988751,-73.98522513897416
5109,Midtown,40.75854812995959,-73.98681091713591
5110,Uptown,40.77843554801791,-73.96844622790275
5111,Brooklyn,40.67792922567888,-73.94188043084755
5112,Queens,40.726306718577305,-73.78964514987207
5113,Downtown,40.71689945385665,-74.00348839814811
5114,Midtown,40.75913960877041,-73.98457686815767
5115,Midtown,40.74572359101282,-73.98569908941866
5116,Midtown,40.76012554709382,-73.98172361172142
5117,Uptown,40.7800462204677,-73.97215153052107
5118,Queens,40.72938146099298,-73.79466386382491
5119,Downtown,40.708105456298085,-74.00345158355901
5120,Queens,40.73005567301355,-73.79420722070977
5121,Brooklyn,40.6909567447681,-73.94265702416195
5122,Brooklyn,40.678835827806424,-73.94815460844272
5123,Brooklyn,40.67590076141177,-73.93745147194389
5124,Downtown,40.71163919382662,-74.01153336442393
5125,Brooklyn,40.67085485021381,-73.94200401134107
5126,Midtown,40.76214481643082,-73.98642920340983
5127,Uptown,40.78466441553798,-73.96578826978111
5128,Brooklyn,40.672955510468505,-73.93978129577505
5129,Brooklyn,40.67311840854935,-73.94421024906387
5130,Midtown,40.75497641189574,-73.97622639802691
5131,Midtown,40.75955997696669,-73.98493699609818
5132,Uptown,40.77734505045631,-73.9667915405534
5133,Downtown,40.71836704670934,-74.00963115419779
5134,Brooklyn,40.677741832240216,-73.94217513096201
5135,Downtown,40.70814878307497,-74.01066230162144
5136,Uptown,40.78076154786713,-73.97110264368315
5137,Brooklyn,40.686942769385645,-73.9444570607687
5138,Downtown,40.70585893331727,-74.00160720597995
5139,Queens,40.72454053522027,-73.79825374970213
5140,Midtown,40.75966291792317,-73.9686332483116
5141,Downtown,40.71388228521727,-74.01291043380606
5142,Brooklyn,40.67424379590871,-73.9430352541593
5143,Uptown,40.78792396618182,-73.9697610465238
5144,Brooklyn,40.68326147866584,-73.94150953064366
5145,Brooklyn,40.679856953342586,-73.94677696317287
5146,Uptown,40.78003801706208,-73.96999114756376
5147,Queens,40.72590847690083,-73.79772224117667
5148,Midtown,40.75632338032649,-73.9746342986686
5149,Uptown,40.77654035469393,-73.97437553768765
5150,Downtown,40.719438924405665,-74.00674010402196
5151,Brooklyn,40.68670104544338,-73.94751666833717
5152,Midtown,40.7537202257508,-73.98800132411853
5153,Brooklyn,40.67998052246215,-73.95120543289498
5154,Queens,40.73412901021425,-73.79153966656908
5155,Queens,40.73797780419284,-73.79826409103771
5156,Queens,40.73598490667745,-73.79888575071301
5157,Downtown,40.704122312433206,-74.01081584521174
5158,Downtown,40.71122223155837,-74.00447808129005
5159,Queens,40.73070344125742,-73.79479162745426
5160,Midtown,40.75242891351549,-73.98386870865045
5161,Downtown,40.721713833725204,-74.00980680241331
5162,Midtown,40.76304687586401,-73.98182383609333
5163,Queens,40.724120349293706,-73.79821174363974
5164,Midtown,40.75408799990047,-73.98364909391631
5165,Downtown,40.709052229319056,-74.00669866631941
5166,Brooklyn,40.677224357779465,-73.95264242390067
5167,Downtown,40.711672838253335,-73.99585607990139
5168,Midtown,40.75967128957373,-73.98112606156732
5169,Downtown,40.70835767668133,-74.00509896957152
5170,Brooklyn,40.66511625197522,-73.94250982053141
5171,Uptown,40.775077284588825,-73.96093834921946
5172,Queens,40.72305849193647,-73.78921566781678
5173,Midtown,40.75162154205501,-73.98225617993204
5174,Midtown,40.755835872003075,-73.9875415425781
5175,Downtown,40.707401030472354,-74.00875270641896
5176,Midtown,40.7488444970487,-73.99301628188759
5177,Uptown,40.77845276291173,-73.97304141201762
5178,Downtown,40.7072217299942,-74.00269080814762
5179,Uptown,40.780327531278516,-73.96803185550863
5180,Queens,40.725213563020525,-73.7918192700215
5181,Brooklyn,40.681645284084865,-73.94677682041004
5182,Brooklyn,40.67325235307465,-73.94144478208808
5183,Queens,40.726412016858355,-73.79077907980106
5184,Brooklyn,40.67547488660041,-73.95533476869578
5185,Brooklyn,40.68224442488018,-73.94267788767374
5186,Queens,40.72742860361991,-73.78449474618428
5187,Downtown,40.718053483617,-74.0074573226335
5188,Queens,40.722438149119974,-73.80750909820435
5189,Midtown,40.75465316695782,-73.98806329425986
5190,Brooklyn,40.67532054491485,-73.95327269645568
5191,Queens,40.722069769510576,-73.79807179934063
5192,Uptown,40.782762444795075,-73.97732032990575
5193,Downtown,40.721464638791176,-74.00134572276289
5194,Midtown,40.75063545598537,-73.9801074259753
5195,Uptown,40.78246272509081,-73.96948506249511
5196,Queens,40.72163884190204,-73.78876884306685
5197,Queens,40.72090386114048,-73.79772689833831
5198,Uptown,40.77916373835328,-73.97083224728377
5199,Queens,40.72595008494186,-73.78392794088752
5200,Uptown,40.78107208479534,-73.9682735938205
5201,Uptown,40.7819698749246,-73.96828601963041
5202,Queens,40.71995833679649,-73.79873771687939
5203,Brooklyn,40.67507026894246,-73.94628287111267
5204,Uptown,40.785608792367015,-73.97621478299476
5205,Uptown,40.776308774635524,-73.96279543693358
5206,Brooklyn,40.67642427152577,-73.95199105324048
5207,Brooklyn,40.67966421879969,-73.93962930514036
5208,Uptown,40.77918866538988,-73.96829439415743
5209,Downtown,40.71450762198081,-74.0140168174443
5210,Downtown,40.705194368603074,-74.0002879634371
5211,Downtown,40.71724224786466,-74.007293494742
5212,Uptown,40.78492900366547,-73.97780443739829
5213,Brooklyn,40.678478327017544,-73.9423775882619
5214,Queens,40.73382409013153,-73.79901241815244
5215,Midtown,40.753253254703814,-73.98502467816361
5216,Brooklyn,40.67511071943769,-73.94672875035053
5217,Brooklyn,40.685062721420486,-73.94859560465022
5218,Downtown,40.72200382901118,-74.01194201565126
5219,Midtown,40.751432811469414,-73.98001582711689
5220,Midtown,40.75433128381446,-73.98237561939514
5221,Queens,40.733425212716305,-73.79359668970064
5222,Queens,40.727809274990946,-73.79672113601221
5223,Queens,40.731172942543694,-73.7946435173686
5224,Uptown,40.78700201798744,-73.97488026869063
5225,Uptown,40.78028847712221,-73.97496650973333
5226,Midtown,40.756996373317,-73.97544880400092
5227,Brooklyn,40.67816903652745,-73.93977728811667
5228,Downtown,40.70671565703303,-74.00880726182264
5229,Midtown,40.749951736767855,-73.99148081706802
5230,Downtown,40.70953791537802,-74.01450543083646
5231,Uptown,40.78774259925401,-73.97437087825375
5232,Midtown,40.75970679081156,-73.98346147823503
5233,Downtown,40.71654956459161,-74.0054081591597
5234,Midtown,40.75710055351633,-73.98325840214541
5235,Queens,40.73026413153578,-73.79322888976367
5236,Uptown,40.784487802247774,-73.97639180828071
5237,Queens,40.73023798527711,-73.78736124246026
5238,Queens,40.73057681291832,-73.79588693190342
5239,Queens,40.721177889171365,-73.79342578634734
5240,Midtown,40.75094876427028,-73.98728101929741
5241,Queens,40.723055391877594,-73.79334255350804
5242,Queens,40.73373572503827,-73.78451513666124
5243,Queens,40.73647050051792,-73.79984667559215
5244,Midtown,40.74405476039794,-73.98957797114785
5245,Midtown,40.76272407305936,-73.9883226765755
5246,Uptown,40.78353360686766,-73.97286577245502
5247,Queens,40.73326359909579,-73.79750700513222
5248,Queens,40.73073233577293,-73.80010330370425
5249,Uptown,40.790301975267994,-73.97144831157186
5250,Downtown,40.71384871216679,-73.99819429572393
5251,Uptown,40.77628272770593,-73.97194909404415
5252,Brooklyn,40.677671625581134,-73.94468219520847
5253,Uptown,40.785678280230535,-73.96948528579874
5254,Midtown,40.75382019449233,-73.98076167612933
5255,Midtown,40.75818865861076,-73.97713386013034
5256,Downtown,40.7124715130568,-74.00479979306195
5257,Midtown,40.751922453404426,-73.98401328209415
5258,Brooklyn,40.67277010808344,-73.9491576628652
5259,Midtown,40.75294092308733,-73.98030019353116
5260,Queens,40.729222858248505,-73.79912258203021
5261,Downtown,40.70300304097872,-74.010377495696
5262,Uptown,40.779199617946425,-73.9702343289559
5263,Uptown,40.773116539776126,-73.96349237475695
5264,Queens,40.72511462573011,-73.79126771504187
5265,Queens,40.73418657367144,-73.79508766468287
5266,Uptown,40.777169418091354,-73.97610794860377
5267,Brooklyn,40.6817157987293,-73.93658943364467
5268,Brooklyn,40.692444125636555,-73.94448289909514
5269,Uptown,40.79036769065628,-73.97265103102549
5270,Downtown,40.713467566901954,-74.00322416526973
5271,Uptown,40.78739217227898,-73.97344025362369
5272,Midtown,40.74805158598782,-73.98776501907895
5273,Uptown,40.77523292673295,-73.97448546955194
5274,Brooklyn,40.678343490545394,-73.94749881301958
5275,Midtown,40.75689305281734,-73.98963683535632
5276,Midtown,40.76037202142125,-73.99019461285695
5277,Queens,40.725356189292995,-73.79003985093931
5278,Midtown,40.75586697742181,-73.98065579434727
5279,Downtown,40.71359555778277,-74.01011398929842
5280,Brooklyn,40.67754302947211,-73.93975798820661
5281,Brooklyn,40.677837625619325,-73.9426534361354
5282,Queens,40.723926477486806,-73.79651896821105
5283,Brooklyn,40.67959853704192,-73.9503291533066
5284,Queens,40.729175249900976,-73.79319276451288
5285,Uptown,40.78089994117022,-73.96187309726714
5286,Midtown,40.75822887133012,-73.98392714230182
5287,Queens,40.73333915794216,-73.78990673511701
5288,Midtown,40.758286881479876,-73.98505858929848
5289,Midtown,40.74968778339969,-73.97939082532844
5290,Queens,40.72869822883431,-73.79565105792419
5291,Queens,40.72364284218568,-73.80692663926385
5292,Midtown,40.7553827737315,-73.9876086759807
5293,Brooklyn,40.6736623165149,-73.94353869611996
5294,Queens,40.734585816686774,-73.78948687790272
5295,Brooklyn,40.6821166573451,-73.94496749828316
5296,Downtown,40.71856494652671,-74.00585092323206
5297,Brooklyn,40.68345861045098,-73.94713634312306
5298,Downtown,40.71144700144213,-73.99819536743638
5299,Queens,40.726071951282364,-73.78739655239494
5300,Downtown,40.7215086191435,-74.0093812216227
5301,Queens,40.72737440174914,-73.80248205330376
5302,Downtown,40.70602709678764,-74.01503599041008
5303,Uptown,40.788137333668324,-73.96818295736789
5304,Midtown,40.755618878341316,-73.98332389537482
5305,Queens,40.735729720619894,-73.79880897270074
5306,Midtown,40.756114848389906,-73.98264079145747
5307,Brooklyn,40.67809999256326,-73.95035162438496
5308,Downtown,40.72043060404388,-74.00202538395396
5309,Uptown,40.77540766827481,-73.9731115494015
5310,Queens,40.72527318847698,-73.80030729535106
5311,Queens,40.723763185140726,-73.79673507349732
5312,Midtown,40.74392460110713,-73.98600737685096
5313,Midtown,40.759265882140085,-73.98217470815798
5314,Uptown,40.78031290793008,-73.96537001210449
5315,Uptown,40.78762684020823,-73.96562933029293
5316,Uptown,40.78504543245617,-73.97040184241163
5317,Downtown,40.71583571233314,-74.00693595326184
5318,Brooklyn,40.675923002595795,-73.94704321783863
5319,Midtown,40.75107875928008,-73.99284009946233
5320,Midtown,40.7553488043761,-73.98409606823184
5321,Queens,40.732795840916545,-73.79915505731405
5322,Brooklyn,40.67794808997258,-73.93810830636903
5323,Midtown,40.75139031838684,-73.98500360398812
5324,Queens,40.72220490954301,-73.79116457003236
5325,Midtown,40.75592081507662,-73.98641256455042
5326,Uptown,40.78032966232536,-73.97457741232391
5327,Midtown,40.75454129706305,-73.98097604866264
5328,Downtown,40.71160610608876,-74.00461183015175
5329,Uptown,40.780877845126575,-73.9695889636815
5330,Uptown,40.7845690178038,-73.97166889627674
5331,Queens,40.73097252042072,-73.79095304956051
5332,Midtown,40.764726394723255,-73.98077613565466
5333,Queens,40.731989838573426,-73.80578410070666
5334,Brooklyn,40.686168411647365,-73.94548726670611
5335,Downtown,40.70870699814299,-74.00092629611966
5336,Brooklyn,40.67019527614636,-73.9492976749561
5337,Uptown,40.783027848721396,-73.9796619791043
5338,Midtown,40.759190136220745,-73.98469390921674
5339,Uptown,40.78660580859079,-73.96859632070552
5340,Midtown,40.76095690786163,-73.98630240674154
5341,Brooklyn,40.66551727320507,-73.93773526870147
5342,Uptown,40.789364884474416,-73.96198188974064
5343,Uptown,40.784777313132146,-73.98082538769182
5344,Midtown,40.747179933274374,-73.98591997156365
5345,Midtown,40.75851764423364,-73.99540920710972
5346,Uptown,40.78394741288416,-73.96789495458317
5347,Uptown,40.78500614649289,-73.97459927891681
5348,Midtown,40.759895545751576,-73.98637902743224
5349,Uptown,40.785251376842155,-73.96545954030351
5350,Midtown,40.74753587450765,-73.99064198241442
5351,Uptown,40.782384868651086,-73.9790978078526
5352,Downtown,40.70471177414575,-74.01738737800913
5353,Uptown,40.78634530940279,-73.96484736236809
5354,Brooklyn,40.685189851207916,-73.93900890521289
5355,Queens,40.72199274018724,-73.7963694403643
5356,Brooklyn,40.67484268119733,-73.95057622733684
5357,Brooklyn,40.67378815339438,-73.94002951347524
5358,Downtown,40.71053047364031,-73.9922266221006
5359,Midtown,40.75696211579099,-73.9851784381205
5360,Brooklyn,40.67598465438949,-73.95021451946565
5361,Queens,40.7314626508635,-73.7886915362721
5362,Uptown,40.788426898850375,-73.9768624414307
5363,Queens,40.73370879630665,-73.79673337256664
5364,Midtown,40.74930909452315,-73.99719354894985
5365,Downtown,40.719729644722364,-74.00751636661228
5366,Downtown,40.72013036142438,-74.01239143610545
5367,Uptown,40.79086339965618,-73.96490583573662
5368,Brooklyn,40.677410925901405,-73.94908071820008
5369,Midtown,40.751140787633446,-73.98010095185911
5370,Brooklyn,40.673278794042595,-73.9447246938403
5371,Brooklyn,40.67269110056712,-73.94357317770032
5372,Midtown,40.75495845203332,-73.98138889460007
5373,Midtown,40.75913925928245,-73.98426726656645
5374,Brooklyn,40.68473279220493,-73.94743902183943
5375,Brooklyn,40.67577221441819,-73.94826013128365
5376,Downtown,40.7126065586646,-74.00345510059985
5377,Midtown,40.75437906223299,-73.99350869263266
5378,Uptown,40.77992359875067,-73.96280917809358
5379,Uptown,40.7867787476488,-73.97054089136093
5380,Downtown,40.714614241233114,-74.00768697455095
5381,Queens,40.7289091158756,-73.79356957593886
5382,Midtown,40.756691527195976,-73.986971488895
5383,Midtown,40.75797725623978,-73.98489024073024
5384,Downtown,40.715827185095655,-74.01165861449527
5385,Queens,40.72400755021939,-73.79302457033094
5386,Midtown,40.75938164274371,-73.98439227915556
5387,Queens,40.7294768305884,-73.79396265516397
